time	tictoc	state	task counter	tube width	phi des	v ropod odom	v ropod cmd	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
77.5	0.000953	2	8	1.5	0.116261	0.335	0.335	2.89193	2.82819	-1.89279	0	0	0	0	0	0	0	0	
77.6	0.000913	2	8	1.5	0.109406	0.335	0.335	2.87823	2.80334	-1.89726	0	0	0	0	0	0	0	0	
77.7	0.000894	2	8	1.5	0.125607	0.335	0.335	2.87169	2.77048	-1.89318	0	0	0	0	0	0	0	0	
77.8	0.000923	2	8	1.5	0.118126	0.335	0.335	2.86505	2.73764	-1.88931	0	0	0	0	0	0	0	0	
77.9	0.000868	2	8	1.5	0.11128	0.335	0.435	2.85857	2.70477	-1.88543	0	0	0	0	0	0	0	1	
78	0.000856	3	8	1.5	0.104411	0.435	0.469	2.84385	2.69275	-1.89409	0	0	0	0	0	0	0	0.34	
78.1	0.000948	3	8	1.5	0.13168	0.469	0.469	2.83518	2.64822	-1.88855	0	0	0	0	0	0	0	0	
78.2	0.000977	3	8	1.5	0.121092	0.469	0.469	2.82638	2.60215	-1.88291	0	0	0	0	0	0	0	0	
78.3	0.000877	3	8	1.5	0.110505	0.469	0.469	2.81751	2.5561	-1.87759	0	0	0	0	0	0	0	0	
78.4	0.000891	3	8	1.5	0.100855	0.469	0.469	2.81865	2.55712	-1.89936	0	0	0	0	0	0	0	0	
78.5	0.000907	3	8	1.5	0.129101	0.469	0.469	2.80941	2.51114	-1.89366	0	0	0	0	0	0	0	0	
78.6	0.000875	3	8	1.5	0.118692	0.469	0.469	2.80034	2.46512	-1.88807	0	0	0	0	0	0	0	0	
78.7	0.000984	3	8	1.5	0.108618	0.469	0.469	2.79103	2.41915	-1.88293	0	0	0	0	0	0	0	0	
78.8	0.000911	3	8	1.5	0.0998353	0.469	0.469	2.77914	2.38477	-1.89528	0	0	0	0	0	0	0	0	
78.9	0.000898	3	8	1.5	0.120775	0.469	0.469	2.76994	2.33878	-1.88973	0	0	0	0	0	0	0	0	
79	0.000887	3	8	1.5	0.110847	0.469	0.469	2.76074	2.29279	-1.88441	0	0	0	0	0	0	0	0	
79.1	0.0009	3	8	1.5	0.101603	0.469	0.469	2.75152	2.2468	-1.87936	0	0	0	0	0	0	0	0	
79.2	0.000908	3	8	1.5	0.0931033	0.469	0.469	2.72518	2.19753	-1.88994	0	0	0	0	0	0	0	0	
79.3	0.00093	3	8	1.5	0.125223	0.469	0.469	2.71614	2.15151	-1.88447	0	0	0	0	0	0	0	0	
79.4	0.000928	3	8	1.5	0.115002	0.469	0.469	2.70714	2.10548	-1.8792	0	0	0	0	0	0	0	0	
79.5	0.000841	3	8	1.5	0.10541	0.469	0.469	2.68039	2.04172	-1.8902	0	0	0	0	0	0	0	0	
79.6	0.000871	3	8	1.5	0.135577	0.469	0.469	2.67138	1.9957	-1.8847	0	0	0	0	0	0	0	0	
79.7	0.000836	3	8	1.5	0.124873	0.469	0.469	2.66254	1.94964	-1.87927	0	0	0	0	0	0	0	0	
79.8	0.000856	3	8	1.5	0.114459	0.469	0.369	2.63834	1.89789	-1.90439	0	0	0	0	0	0	0	-1	
79.9	0.000917	4	8	1.5	0.168455	0.369	0.269	2.63057	1.85721	-1.89878	0	0	0	0	0	0	0	-1	
80	0.000914	4	8	1.5	0.15644	0.269	0.201	2.61467	1.76552	-1.90375	0	0	0	0	0	0	0	-0.68	
80.1	0.000849	4	8	1.5	0.155118	0.201	0.201	2.61016	1.74279	-1.90076	0	0	0	0	0	0	0	0	
80.2	0.000966	4	8	1.5	0.149092	0.201	0.201	2.60651	1.72303	-1.89796	0	0	0	0	0	0	0	0	
80.3	0.000867	4	8	1.5	0.143242	0.201	0.201	2.60294	1.70324	-1.89514	0	0	0	0	0	0	0	0	
80.4	0.000949	4	8	1.5	0.137386	0.201	0.201	2.59081	1.60939	-1.89648	0	0	0	0	0	0	0	0	
80.5	0.000912	4	8	1.5	0.124994	0.201	0.201	2.58714	1.58962	-1.89378	0	0	0	0	0	0	0	0	
80.6	0.000832	4	8	1.5	0.119804	0.201	0.201	2.5835	1.56985	-1.89111	0	0	0	0	0	0	0	0	
80.7	0.000871	4	8	1.5	0.114698	0.201	0.201	2.5799	1.55007	-1.88844	0	0	0	0	0	0	0	0	
80.8	0.000899	4	8	1.5	0.109646	0.201	0.134	2.5616	1.49619	-1.90001	0	0	0	0	0	0	0	-0.67	
80.9	0.000873	5	8	1.5	0.266725	0.134	0.134	2.55907	1.47997	-1.89731	0	0	0	0	0	0	0	0	
81	0.000909	5	8	1.5	0.423805	0.134	0.234	2.55755	1.46671	-1.89463	0	0	0	0	0	0	0	1	
81.1	0.000928	5	8	1.5	0.490357	0.234	0.334	2.55554	1.44806	-1.89081	0	0	0	0	0	0	0	1	
81.2	0.000854	5	8	1.5	0.495234	0.334	0.335	2.55353	1.41942	-1.8841	0	0	0	0	0	0	0	0.01	
81.3	0.000867	5	8	1.5	0.50189	0.335	0.335	2.5535	1.38611	-1.87445	0	0	0	0	0	0	0	0	
81.4	0.000909	5	8	1.5	0.529665	0.335	0.335	2.54556	1.37536	-1.8884	0	0	0	0	0	0	0	0	
81.5	0.000933	5	8	1.5	0.576524	0.335	0.335	2.55096	1.34239	-1.87386	0	0	0	0	0	0	0	0	
81.6	0.000949	5	8	1.5	0.722687	0.335	0.335	2.55555	1.32553	-1.87455	0	0	0	0	0	0	0	0	
81.7	0.000891	5	8	1.5	0.789745	0.335	0.335	2.56438	1.29346	-1.85754	0	0	0	0	0	0	0	0	
81.8	0.000889	5	8	1.5	0.929499	0.335	0.335	2.57016	1.27144	-1.84742	0	0	0	0	0	0	0	0	
81.9	0.000812	5	8	1.5	1.02488	0.335	0.335	2.58494	1.24178	-1.82631	0	0	0	0	0	0	0	0	
82	0.000818	5	8	1.5	1.14775	0.335	0.335	2.58708	1.2136	-1.80995	0	0	0	0	0	0	0	0	
82.1	0.00083	5	8	1.5	1.27961	0.335	0.335	2.60604	1.18658	-1.78172	0	0	0	0	0	0	0	0	
82.2	0.00079	5	8	1.5	1.38683	0.335	0.335	2.6399	1.15753	-1.75165	0	0	0	0	0	0	0	0	
82.3	0.00076	5	8	1.5	1.41229	0.335	0.335	2.66689	1.13822	-1.72312	0	0	0	0	0	0	0	0	
82.4	0.000953	5	8	1.5	1.39123	0.335	0.335	2.66784	1.13061	-1.70897	0	0	0	0	0	0	0	0	
82.5	0.000779	5	8	1.5	1.38179	0.335	0.335	2.68487	1.11852	-1.69711	0	0	0	0	0	0	0	0	
82.6	0.000836	5	8	1.5	1.37459	0.335	0.335	2.71484	1.10382	-1.66705	0	0	0	0	0	0	0	0	
82.7	0.000949	5	8	1.5	1.34853	0.335	0.335	2.72319	1.09182	-1.6702	0	0	0	0	0	0	0	0	
82.8	0.000849	5	8	1.5	1.35787	0.335	0.335	2.75411	1.07907	-1.63971	0	0	0	0	0	0	0	0	
82.9	0.000937	5	8	1.5	1.32996	0.335	0.335	2.74922	1.07674	-1.64415	0	0	0	0	0	0	0	0	
83	0.000861	5	8	1.5	1.33677	0.335	0.335	2.78044	1.0647	-1.61367	0	0	0	0	0	0	0	0	
83.1	0.00085	5	8	1.5	1.30837	0.335	0.335	2.77636	1.06484	-1.61807	0	0	0	0	0	0	0	0	
83.2	0.000927	5	8	1.5	1.31342	0.335	0.335	2.80788	1.05356	-1.58759	0	0	0	0	0	0	0	0	
83.3	0.000838	5	8	1.5	1.28447	0.335	0.335	2.80244	1.0549	-1.5943	0	0	0	0	0	0	0	0	
83.4	0.000898	5	8	1.5	1.29131	0.335	0.335	2.83402	1.04379	-1.564	0	0	0	0	0	0	0	0	
83.5	0.000796	5	8	1.5	1.26243	0.335	0.335	2.82796	1.03814	-1.57491	0	0	0	0	0	0	0	0	
83.6	0.000817	5	8	1.5	1.27806	0.335	0.335	2.85972	1.02752	-1.54465	0	0	0	0	0	0	0	0	
83.7	0.00082	5	8	1.5	1.24887	0.335	0.335	2.85619	1.02968	-1.54971	0	0	0	0	0	0	0	0	
83.8	0.000873	5	8	1.5	1.25318	0.335	0.335	2.88813	1.01959	-1.51953	0	0	0	0	0	0	0	0	
83.9	0.000879	5	8	1.5	1.22369	0.335	0.335	2.88039	1.02246	-1.52481	0	0	0	0	0	0	0	0	
84	0.000854	5	8	1.5	1.22853	0.335	0.335	2.91259	1.01316	-1.49461	0	0	0	0	0	0	0	0	
84.1	0.000889	5	8	1.5	1.19848	0.335	0.335	2.90144	1.01457	-1.49894	0	0	0	0	0	0	0	0	
84.2	0.000867	5	8	1.5	1.20392	0.335	0.335	2.93364	1.00528	-1.46903	0	0	0	0	0	0	0	0	
84.3	0.000767	5	8	1.5	1.17414	0.335	0.335	2.93023	1.00502	-1.46631	0	0	0	0	0	0	0	0	
84.4	0.000903	5	8	1.5	1.17222	0.335	0.335	2.96257	0.99618	-1.43661	0	0	0	0	0	0	0	0	
84.5	0.0009	5	8	1.5	1.14234	0.335	0.335	2.96026	0.996218	-1.4346	0	0	0	0	0	0	0	0	
84.6	0.00091	5	8	1.5	1.14072	0.335	0.335	2.99273	0.987821	-1.4051	0	0	0	0	0	0	0	0	
84.7	0.000854	5	8	1.5	1.11074	0.335	0.335	2.98766	0.987469	-1.40474	0	0	0	0	0	0	0	0	
84.8	0.000778	5	8	1.5	1.11152	0.335	0.335	3.02008	0.9789	-1.37571	0	0	0	0	0	0	0	0	
84.9	0.000867	5	8	1.5	1.08213	0.335	0.335	3.01995	0.98087	-1.37432	0	0	0	0	0	0	0	0	
85	0.000872	5	8	1.5	1.07949	0.335	0.335	3.05235	0.9722	-1.34576	0	0	0	0	0	0	0	0	
85.1	0.000889	5	8	1.5	1.05064	0.335	0.335	3.05083	0.973393	-1.34299	0	0	0	0	0	0	0	0	
85.2	0.000813	5	8	1.5	1.04738	0.335	0.335	3.08319	0.964598	-1.31496	0	0	0	0	0	0	0	0	
85.3	0.000799	5	8	1.5	1.01914	0.335	0.335	3.0931	0.962185	-1.30556	0	0	0	0	0	0	0	0	
85.4	0.000862	5	8	1.5	1.0095	0.335	0.335	3.13229	0.956365	-1.26402	0	0	0	0	0	0	0	0	
85.5	0.000839	5	8	1.5	0.964606	0.335	0.335	3.16499	0.948764	-1.23663	0	0	0	0	0	0	0	0	
85.6	0.000868	5	8	1.5	0.936184	0.335	0.335	3.17814	0.947903	-1.21881	0	0	0	0	0	0	0	0	
85.7	0.000932	5	8	1.5	0.916542	0.335	0.335	3.20861	0.942873	-1.18568	0	0	0	0	0	0	0	0	
85.8	0.000774	5	8	1.5	0.88113	0.335	0.335	3.25503	0.937832	-1.14361	0	0	0	0	0	0	0	0	
85.9	0.000847	5	8	1.5	0.833902	0.335	0.335	3.28793	0.930919	-1.11798	0	0	0	0	0	0	0	0	
86	0.000819	5	8	1.5	0.806757	0.335	0.335	3.30386	0.931803	-1.10101	0	0	0	0	0	0	0	0	
86.1	0.000851	5	8	1.5	0.786347	0.335	0.335	3.33738	0.928735	-1.0731	0	0	0	0	0	0	0	0	
86.2	0.000852	5	8	1.5	0.754353	0.335	0.335	3.38819	0.926587	-1.03479	0	0	0	0	0	0	0	0	
86.3	0.000763	5	8	1.5	0.708253	0.335	0.335	3.42093	0.918985	-1.01186	0	0	0	0	0	0	0	0	
86.4	0.000728	5	8	1.5	0.684279	0.335	0.335	3.43798	0.915688	-0.997628	0	0	0	0	0	0	0	0	
86.5	0.000832	5	8	1.5	0.669084	0.335	0.335	3.47471	0.909537	-0.969401	0	0	0	0	0	0	0	0	
86.6	0.000767	5	8	1.5	0.63817	0.335	0.335	3.51856	0.895894	-0.9376	0	0	0	0	0	0	0	0	
86.7	0.000782	5	8	1.5	0.607192	0.335	0.335	3.55108	0.887502	-0.917543	0	0	0	0	0	0	0	0	
86.8	0.000811	5	8	1.5	0.58664	0.335	0.335	3.57298	0.889651	-0.905904	0	0	0	0	0	0	0	0	
86.9	0.000812	5	8	1.5	0.56535	0.335	0.335	3.61411	0.884417	-0.8869	0	0	0	0	0	0	0	0	
87	0.000791	5	8	1.5	0.501966	0.335	0.335	3.64649	0.87538	-0.868619	0	0	0	0	0	0	0	0	
87.1	0.000835	5	8	1.5	0.461703	0.335	0.335	3.67902	0.872016	-0.847991	0	0	0	0	0	0	0	0	
87.2	0.000753	5	8	1.5	0.407348	0.335	0.335	3.71131	0.862568	-0.831059	0	0	0	0	0	0	0	0	
87.3	0.000805	5	8	1.5	0.372909	0.335	0.335	3.74746	0.856925	-0.814697	0	0	0	0	0	0	0	0	
87.4	0.000732	5	8	1.5	0.329649	0.335	0.335	3.77913	0.845663	-0.800273	0	0	0	0	0	0	0	0	
87.5	0.000879	5	8	1.5	0.306595	0.335	0.335	3.81081	0.835296	-0.786598	0	0	0	0	0	0	0	0	
87.6	0.00079	5	8	1.5	0.28465	0.335	0.335	3.84185	0.822469	-0.774447	0	0	0	0	0	0	0	0	
87.7	0.000777	5	8	1.5	0.27137	0.335	0.335	3.87319	0.81009	-0.766695	0	0	0	0	0	0	0	0	
87.8	0.000888	5	8	1.5	0.264197	0.335	0.335	3.90368	0.796104	-0.756268	0	0	0	0	0	0	0	0	
87.9	0.000766	5	8	1.5	0.258857	0.335	0.335	3.93405	0.781882	-0.746391	0	0	0	0	0	0	0	0	
88	0.000768	5	8	1.5	0.25636	0.335	0.335	3.96458	0.768245	-0.741532	0	0	0	0	0	0	0	0	
88.1	0.000803	5	8	1.5	0.260667	0.335	0.335	3.99493	0.754001	-0.732128	0	0	0	0	0	0	0	0	
88.2	0.00078	5	8	1.5	0.262637	0.335	0.335	4.02526	0.739732	-0.723037	0	0	0	0	0	0	0	0	
88.3	0.000708	5	8	1.5	0.26705	0.335	0.335	4.05565	0.725608	-0.714081	0	0	0	0	0	0	0	0	
88.4	0.000784	5	8	1.5	0.273596	0.335	0.335	4.07611	0.709192	-0.714463	0	0	0	0	0	0	0	0	
88.5	0.000752	5	8	1.5	0.292593	0.335	0.335	4.10657	0.695261	-0.705584	0	0	0	0	0	0	0	0	
88.6	0.000796	5	8	1.5	0.301879	0.335	0.335	4.13724	0.681791	-0.696518	0	0	0	0	0	0	0	0	
88.7	0.000785	5	8	1.5	0.31302	0.335	0.335	4.16812	0.668825	-0.687232	0	0	0	0	0	0	0	0	
88.8	0.00074	5	8	1.5	0.326237	0.335	0.335	4.18567	0.657933	-0.696275	0	0	0	0	0	0	0	0	
88.9	0.000765	5	8	1.5	0.351394	0.335	0.335	4.2168	0.645608	-0.686383	0	0	0	0	0	0	0	0	
89	0.000772	5	8	1.5	0.368447	0.335	0.335	4.24819	0.633974	-0.676128	0	0	0	0	0	0	0	0	
89.1	0.000685	5	8	1.5	0.385448	0.335	0.335	4.28185	0.61904	-0.68313	0	0	0	0	0	0	0	0	
89.2	0.000757	5	8	1.5	0.422086	0.335	0.335	4.31356	0.608382	-0.672064	0	0	0	0	0	0	0	0	
89.3	0.00078	5	8	1.5	0.438051	0.335	0.335	4.3455	0.598444	-0.660661	0	0	0	0	0	0	0	0	
89.4	0.000707	5	8	1.5	0.453608	0.335	0.335	4.37009	0.584668	-0.655812	0	0	0	0	0	0	0	0	
89.5	0.000755	5	8	1.5	0.470338	0.335	0.335	4.40253	0.576483	-0.643291	0	0	0	0	0	0	0	0	
89.6	0.000806	5	8	1.5	0.484547	0.335	0.335	4.43442	0.569724	-0.638246	0	0	0	0	0	0	0	0	
89.7	0.000635	5	8	1.5	0.505527	0.335	0.235	4.46728	0.563453	-0.624546	0	0	0	0	0	0	0	-1	
89.8	0.000741	1	10	1.5	0.348447	0.235	0.335	4.50246	0.555252	-0.617028	0	0	0	0	0	0	0	1	
89.9	0.000779	1	10	1.5	0.306257	0.335	0.435	4.53074	0.549214	-0.60624	0	0	0	0	0	0	0	1	
90	0.00081	1	10	1.5	0.283266	0.435	0.535	4.56384	0.54852	-0.589288	0	0	0	0	0	0	0	1	
90.1	0.000752	1	10	1.5	0.235962	0.535	0.635	4.61179	0.538364	-0.572288	0	0	0	0	0	0	0	1	
90.2	0.000673	1	10	1.5	0.203529	0.635	0.735	4.63312	0.534892	-0.566509	0	0	0	0	0	0	0	1	
90.3	0.000861	1	10	1.5	0.190686	0.735	0.835	4.69965	0.516419	-0.547925	0	0	0	0	0	0	0	1	
90.4	0.000767	1	10	1.5	0.165421	0.835	0.935	4.72035	0.513961	-0.543289	0	0	0	0	0	0	0	1	
90.5	0.000803	1	10	1.5	0.153872	0.935	0.938	4.80465	0.48529	-0.525894	0	0	0	0	0	0	0	0.03	
90.6	0.000681	1	10	1.5	0.142158	0.938	0.938	4.89359	0.455714	-0.508507	0	0	0	0	0	0	0	0	
90.7	0.000762	1	10	1.5	0.130337	0.938	0.938	4.84303	0.474846	-0.525127	0	0	0	0	0	0	0	0	
90.8	0.000662	1	10	1.5	0.142972	0.938	0.938	4.93111	0.44248	-0.510401	0	0	0	0	0	0	0	0	
90.9	0.000736	1	10	1.5	0.13974	0.938	0.938	4.97168	0.423305	-0.513471	0	0	0	0	0	0	0	0	
91	0.000726	1	10	1.5	0.159938	0.938	0.938	5.05967	0.390808	-0.499858	0	0	0	0	0	0	0	0	
91.1	0.00081	1	10	1.5	0.158088	0.938	0.938	5.1263	0.34694	-0.499316	0	0	0	0	0	0	0	0	
91.2	0.000725	1	10	1.5	0.206256	0.938	0.938	5.21496	0.316458	-0.484974	0	0	0	0	0	0	0	0	
91.3	0.000669	1	10	1.5	0.198239	0.938	0.938	5.29107	0.274302	-0.484085	0	0	0	0	0	0	0	0	
91.4	0.000779	1	10	1.5	0.241269	0.938	0.938	5.38078	0.247131	-0.467902	0	0	0	0	0	0	0	0	
91.5	0.000813	1	10	1.5	0.22207	0.938	0.938	5.47364	0.208992	-0.468223	0	0	0	0	0	0	0	0	
91.6	0.000729	1	10	1.5	0.252751	0.938	0.938	5.61019	0.163665	-0.451822	0	0	0	0	0	0	0	0	
91.7	0.000714	1	10	1.5	0.245458	0.938	0.938	5.70209	0.144833	-0.43065	0	0	0	0	0	0	0	0	
91.8	0.000752	1	10	1.5	0.200799	0.938	0.938	5.75729	0.130798	-0.428114	0	0	0	0	0	0	0	0	
91.9	0.000767	1	10	1.5	0.197628	0.938	0.938	5.86992	0.11137	-0.412367	0	0	0	0	0	0	0	0	
92	0.000767	1	10	1.5	0.158915	0.938	0.938	6.01427	0.0819249	-0.384712	0	0	0	0	0	0	0	0	
92.1	0.000769	1	10	1.5	0.111171	0.938	0.938	6.10649	0.0643066	-0.368058	0	0	0	0	0	0	0	0	
92.2	0.000747	1	10	1.5	0.0845403	0.938	0.938	6.16082	0.0591468	-0.368663	0	0	0	0	0	0	0	0	
92.3	0.000744	1	10	1.5	0.0759447	0.938	0.938	6.25259	0.0394119	-0.355315	0	0	0	0	0	0	0	0	
92.4	0.000829	1	10	1.5	0.0592057	0.938	0.938	6.35847	0.00977422	-0.353032	0	0	0	0	0	0	0	0	
92.5	0.000678	1	10	1.5	0.0610908	0.938	0.938	6.44928	-0.0137895	-0.344574	0	0	0	0	0	0	0	0	
92.6	0.000759	1	10	1.5	0.0543931	0.938	0.938	6.55709	-0.0507634	-0.366386	0	0	0	0	0	0	0	0	
92.7	0.000729	1	10	1.5	0.0899352	0.938	0.938	6.64717	-0.0769127	-0.359216	0	0	0	0	0	0	0	0	
92.8	0.00077	1	10	1.5	0.0866555	0.938	0.938	6.75776	-0.110196	-0.381353	0	0	0	0	0	0	0	0	
92.9	0.000799	1	10	1.5	0.12354	0.938	0.938	6.84746	-0.137538	-0.374033	0	0	0	0	0	0	0	0	
93	0.000802	1	10	1.5	0.121237	0.938	0.838	6.96787	-0.177879	-0.393573	0	0	0	0	0	0	0	-1	
93.1	0.000761	2	10	1.5	0.166943	0.838	0.738	7.05274	-0.202151	-0.384285	0	0	0	0	0	0	0	-1	
93.2	0.000811	2	10	1.5	0.158143	0.738	0.638	7.16746	-0.238487	-0.391008	0	0	0	0	0	0	0	-1	
93.3	0.000777	2	10	1.5	0.182713	0.638	0.538	7.23368	-0.25518	-0.381937	0	0	0	0	0	0	0	-1	
93.4	0.000793	2	10	1.5	0.16893	0.538	0.438	7.36961	-0.291615	-0.383067	0	0	0	0	0	0	0	-1	
93.5	0.000788	2	10	1.5	0.176481	0.438	0.338	7.41681	-0.301948	-0.375543	0	0	0	0	0	0	0	-1	
93.6	0.000859	2	10	1.5	0.162622	0.338	0.335	7.5539	-0.331379	-0.380001	0	0	0	0	0	0	0	-0.03	
93.7	0.000782	2	10	1.5	0.163927	0.335	0.335	7.5868	-0.338399	-0.374656	0	0	0	0	0	0	0	0	
93.8	0.000872	2	10	1.5	0.154119	0.335	0.335	7.70464	-0.373602	-0.375025	0	0	0	0	0	0	0	0	
93.9	0.000778	2	10	1.5	0.165029	0.335	0.335	7.73743	-0.380482	-0.36975	0	0	0	0	0	0	0	0	
94	0.000908	2	10	1.5	0.155121	0.335	0.335	7.77025	-0.387204	-0.364489	0	0	0	0	0	0	0	0	
94.1	0.000822	2	10	1.5	0.145279	0.335	0.335	7.85667	-0.404483	-0.368129	0	0	0	0	0	0	0	0	
94.2	0.0008	2	10	1.5	0.145439	0.335	0.335	7.88948	-0.411268	-0.362977	0	0	0	0	0	0	0	0	
94.3	0.000866	2	10	1.5	0.136146	0.335	0.335	7.92228	-0.418139	-0.358067	0	0	0	0	0	0	0	0	
94.4	0.000832	2	10	1.5	0.12761	0.335	0.335	7.99604	-0.435071	-0.363902	0	0	0	0	0	0	0	0	
94.5	0.00087	2	10	1.5	0.134706	0.335	0.335	8.02883	-0.441958	-0.358978	0	0	0	0	0	0	0	0	
94.6	0.000849	2	10	1.5	0.126216	0.335	0.335	8.06161	-0.448877	-0.354239	0	0	0	0	0	0	0	0	
94.7	0.000843	2	10	1.5	0.118282	0.335	0.335	8.0944	-0.455786	-0.349638	0	0	0	0	0	0	0	0	
94.8	0.000867	2	10	1.5	0.110758	0.335	0.335	8.12776	-0.464136	-0.363574	0	0	0	0	0	0	0	0	
94.9	0.000793	2	10	1.5	0.13031	0.335	0.335	8.16047	-0.4714	-0.35902	0	0	0	0	0	0	0	0	
95	0.000954	2	10	1.5	0.123007	0.335	0.335	8.19318	-0.478654	-0.354599	0	0	0	0	0	0	0	0	
95.1	0.000907	2	10	1.5	0.116066	0.335	0.335	8.22591	-0.485847	-0.350258	0	0	0	0	0	0	0	0	
95.2	0.000833	2	10	1.5	0.109336	0.335	0.335	8.25228	-0.491345	-0.360215	0	0	0	0	0	0	0	0	
95.3	0.000908	2	10	1.5	0.1216	0.335	0.335	8.28496	-0.4987	-0.355853	0	0	0	0	0	0	0	0	
95.4	0.000957	2	10	1.5	0.114917	0.335	0.335	8.31764	-0.506085	-0.351657	0	0	0	0	0	0	0	0	
95.5	0.000909	2	10	1.5	0.10867	0.335	0.335	8.35033	-0.513472	-0.347593	0	0	0	0	0	0	0	0	
95.6	0.000895	2	10	1.5	0.102757	0.335	0.335	8.36981	-0.522334	-0.354317	0	0	0	0	0	0	0	0	
95.7	0.000907	2	10	1.5	0.116992	0.335	0.335	8.40251	-0.529622	-0.350076	0	0	0	0	0	0	0	0	
95.8	0.000954	2	10	1.5	0.110498	0.335	0.335	8.43522	-0.536917	-0.345974	0	0	0	0	0	0	0	0	
95.9	0.000956	2	10	1.5	0.104367	0.335	0.335	8.46792	-0.544201	-0.341988	0	0	0	0	0	0	0	0	
96	0.000867	2	10	1.5	0.0985299	0.335	0.435	8.48928	-0.550768	-0.353354	0	0	0	0	0	0	0	1	
96.1	0.000954	3	10	1.5	0.115098	0.435	0.469	8.52726	-0.559575	-0.348777	0	0	0	0	0	0	0	0.34	
96.2	0.000877	3	10	1.5	0.108527	0.469	0.469	8.57148	-0.56972	-0.343564	0	0	0	0	0	0	0	0	
96.3	0.000981	3	10	1.5	0.101115	0.469	0.469	8.61718	-0.580283	-0.338477	0	0	0	0	0	0	0	0	
96.4	0.000838	3	10	1.5	0.0941763	0.469	0.469	8.61307	-0.578208	-0.354432	0	0	0	0	0	0	0	0	
96.5	0.00088	3	10	1.5	0.113267	0.469	0.469	8.65875	-0.588833	-0.34893	0	0	0	0	0	0	0	0	
96.6	0.000964	3	10	1.5	0.10549	0.469	0.469	8.7044	-0.599613	-0.343816	0	0	0	0	0	0	0	0	
96.7	0.000966	3	10	1.5	0.0986598	0.469	0.469	8.75008	-0.610273	-0.33881	0	0	0	0	0	0	0	0	
96.8	0.000856	3	10	1.5	0.0920207	0.469	0.469	8.75994	-0.61502	-0.354545	0	0	0	0	0	0	0	0	
96.9	0.000902	3	10	1.5	0.115146	0.469	0.469	8.80555	-0.625955	-0.349335	0	0	0	0	0	0	0	0	
97	0.000878	3	10	1.5	0.108112	0.469	0.469	8.8512	-0.636716	-0.344185	0	0	0	0	0	0	0	0	
97.1	0.001003	3	10	1.5	0.10113	0.469	0.469	8.89686	-0.647428	-0.339212	0	0	0	0	0	0	0	0	
97.2	0.000927	3	10	1.5	0.094519	0.469	0.469	8.94596	-0.669798	-0.34826	0	0	0	0	0	0	0	0	
97.3	0.000889	3	10	1.5	0.11966	0.469	0.469	8.99165	-0.6804	-0.343005	0	0	0	0	0	0	0	0	
97.4	0.000906	3	10	1.5	0.111972	0.469	0.469	9.03737	-0.690856	-0.337839	0	0	0	0	0	0	0	0	
97.5	0.000941	3	10	1.5	0.104443	0.469	0.469	9.08309	-0.701343	-0.332929	0	0	0	0	0	0	0	0	
97.6	0.000945	3	10	1.5	0.0975193	0.469	0.469	9.13913	-0.722967	-0.363105	0	0	0	0	0	0	0	0	
97.7	0.000972	3	10	1.5	0.150358	0.469	0.469	9.18475	-0.733808	-0.357432	0	0	0	0	0	0	0	0	
97.8	0.000916	3	10	1.5	0.141529	0.469	0.469	9.23039	-0.744607	-0.351967	0	0	0	0	0	0	0	0	
97.9	0.00089	3	10	1.5	0.133186	0.469	0.469	9.27601	-0.75547	-0.3468	0	0	0	0	0	0	0	0	
98	0.000988	3	10	1.5	0.125592	0.469	0.369	9.33696	-0.783	-0.354378	0	0	0	0	0	0	0	-1	
98.1	0.000924	4	10	1.5	0.155145	0.369	0.269	9.37749	-0.791509	-0.348678	0	0	0	0	0	0	0	-1	
98.2	0.000928	4	10	1.5	0.144522	0.269	0.201	9.40826	-0.797836	-0.344376	0	0	0	0	0	0	0	-0.68	
98.3	0.001087	4	10	1.5	0.136544	0.201	0.201	9.43097	-0.802466	-0.341249	0	0	0	0	0	0	0	0	
98.4	0.000929	4	10	1.5	0.13081	0.201	0.201	9.53283	-0.835152	-0.345227	0	0	0	0	0	0	0	0	
98.5	0.000882	4	10	1.5	0.148168	0.201	0.201	9.55252	-0.839161	-0.342487	0	0	0	0	0	0	0	0	
98.6	0.00096	4	10	1.5	0.142936	0.201	0.201	9.57223	-0.843103	-0.339735	0	0	0	0	0	0	0	0	
98.7	0.000897	4	10	1.5	0.137677	0.201	0.201	9.59193	-0.847096	-0.337084	0	0	0	0	0	0	0	0	
98.8	0.000882	4	10	1.5	0.132733	0.201	0.201	9.69324	-0.875995	-0.349606	0	0	0	0	0	0	0	0	
98.9	0.001088	4	10	1.5	0.158013	0.201	0.134	9.71295	-0.879932	-0.346716	0	0	0	0	0	0	0	-0.67	
99	0.00085	5	10	1.5	0.315093	0.134	0.134	9.72916	-0.882464	-0.343746	0	0	0	0	0	0	0	0	
99.1	0.000896	5	10	1.5	0.472173	0.134	0.134	9.7424	-0.884049	-0.340919	0	0	0	0	0	0	0	0	
99.2	0.000905	5	10	1.5	0.629252	0.134	0.234	9.75566	-0.885077	-0.337626	0	0	0	0	0	0	0	1	
99.3	0.000819	5	10	1.5	0.634937	0.234	0.334	9.77431	-0.885844	-0.332449	0	0	0	0	0	0	0	1	
